date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:40:32	48916/48916	U-----	200	untouched ('')	font/ttf	date:Thu,%2014%20Nov%202019%2017:37:30%20GMT	https://fonts.gstatic.com/s/nunito/v12/XRXW3I6Li01BKofAnsSUYevN.ttf	D:/My%20Web%20Sites/My/fonts.gstatic.com/s/nunito/v12/XRXW3I6Li01BKofAnsSUYevN.ttf	(from https://fonts.googleapis.com/css?display=swap&family=Nunito:300|PT+Sans:400)
01:40:33	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225efb4462-4d7%22	https://deep-sort.constantcontactsites.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://deep-sort.constantcontactsites.com/artificial-intelligence)
01:40:33	3903/3903	U--MCZ	200	updated ('OK')	text/html	date:Tue,%2007%20Jul%202020%2020:10:33%20GMT	https://deep-sort.constantcontactsites.com/cdn-cgi/l/email-protection	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/cdn-cgi/l/email-protection.html	(from https://deep-sort.constantcontactsites.com/artificial-intelligence)
01:40:33	97512/97512	U-----	200	untouched ('')	font/ttf	date:Mon,%2022%20Jul%202019%2019:26:40%20GMT	https://fonts.gstatic.com/s/ptsans/v11/jizaRExUiTo99u79D0KEwA.ttf	D:/My%20Web%20Sites/My/fonts.gstatic.com/s/ptsans/v11/jizaRExUiTo99u79D0KEwA.ttf	(from https://fonts.googleapis.com/css?display=swap&family=Nunito:300|PT+Sans:400)
01:40:33	2799/2799	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2022%20Jan%202020%2007:52:29%20GMT	https://deep-sort.constantcontactsites.com/data-science.8c87a82b.js	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/data-science.8c87a82b.js	(from https://deep-sort.constantcontactsites.com/data-science)
01:40:33	2799/2799	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2022%20Jan%202020%2007:52:29%20GMT	https://deep-sort.constantcontactsites.com/image-processing.8a806221.js	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/image-processing.8a806221.js	(from https://deep-sort.constantcontactsites.com/image-processing)
01:40:34	2799/2799	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2022%20Jan%202020%2007:52:29%20GMT	https://deep-sort.constantcontactsites.com/cyber-security.8e01d89c.js	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/cyber-security.8e01d89c.js	(from https://deep-sort.constantcontactsites.com/cyber-security)
01:40:34	1540/1540	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Jul%202020%2020:10:34%20GMT	https://deep-sort.constantcontactsites.com/f512d032f7333941da00a88ce66efb9d.svg	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/f512d032f7333941da00a88ce66efb9d.svg	(from https://deep-sort.constantcontactsites.com/cyber-security)
01:40:34	12738/12738	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2022%20Jan%202020%2007:52:29%20GMT	https://deep-sort.constantcontactsites.com/location.a12ba142.js	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/location.a12ba142.js	(from https://deep-sort.constantcontactsites.com/location)
01:40:35	317040/317040	U--M--	200	updated ('OK')	image/jpeg	date:Tue,%2007%20Jul%202020%2020:10:34%20GMT	https://deep-sort.constantcontactsites.com/s/cdn/v1.0/i/m?url=https%3A%2F%2Fimages.unsplash.com%2Fphoto-1548393488-ae8f117cbc1c%3Fixlib%3Drb-1.2.1%26q%3D80%26fm%3Djpg%26crop%3Dentropy%26cs%3Dtinysrgb%26w%3D2000%26fit%3Dmax%26ixid%3DeyJhcHBfaWQiOjU1MTN9	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/s/cdn/v1.0/i/m6d62.jpg	(from https://deep-sort.constantcontactsites.com/location)
